step,epoch,batch_loss,running_mean,trailing_mean
7869,2,0.040274,0.122359,0.123349
7870,2,0.094335,0.122342,0.123054
7871,2,0.153945,0.122361,0.123832
7872,2,0.083031,0.122338,0.124007
7873,2,0.081765,0.122313,0.123209
7874,2,0.121411,0.122312,0.123185
7875,2,0.176937,0.122346,0.123646
7876,2,0.113469,0.12234,0.123593
7877,2,0.160401,0.122363,0.124261
7878,2,0.13314,0.12237,0.124418
7879,2,0.099288,0.122356,0.124095
7880,2,0.16501,0.122381,0.124541
7881,2,0.157693,0.122403,0.125374
7882,2,0.089693,0.122383,0.12562
7883,2,0.09921,0.122369,0.125531
7884,2,0.171723,0.122399,0.125803
7885,2,0.103714,0.122388,0.124755
7886,2,0.152735,0.122406,0.125761
7887,2,0.085573,0.122384,0.125592
7888,2,0.132173,0.12239,0.125236
7889,2,0.19362,0.122432,0.125564
7890,2,0.097576,0.122417,0.124706
7891,2,0.136268,0.122426,0.124983
7892,2,0.163679,0.12245,0.125234
7893,2,0.072601,0.122421,0.124539
7894,2,0.102783,0.122409,0.124285
7895,2,0.151022,0.122426,0.12438
7896,2,0.167404,0.122453,0.125268
7897,2,0.11979,0.122451,0.125413
7898,2,0.174992,0.122483,0.125539
7899,2,0.146466,0.122497,0.125225
7900,2,0.143056,0.122509,0.12537
7901,2,0.130878,0.122514,0.125639
7902,2,0.11227,0.122508,0.125225
7903,2,0.166809,0.122534,0.125501
7904,2,0.13408,0.122541,0.125413
7905,2,0.051804,0.122499,0.124389
7906,2,0.083801,0.122476,0.123837
7907,2,0.18517,0.122513,0.123941
7908,2,0.206502,0.122563,0.124879
7909,2,0.227664,0.122626,0.125536
7910,2,0.106516,0.122616,0.125444
7911,2,0.057532,0.122578,0.12495
7912,2,0.066586,0.122544,0.122998
7913,2,0.141063,0.122555,0.123064
7914,2,0.135448,0.122563,0.1234
7915,2,0.1377,0.122572,0.123246
7916,2,0.11424,0.122567,0.123038
7917,2,0.077693,0.122541,0.122724
7918,2,0.145708,0.122554,0.12268
7919,2,0.141146,0.122565,0.12282
7920,2,0.086801,0.122544,0.122607
7921,2,0.147017,0.122558,0.123425
7922,2,0.10395,0.122548,0.122709
7923,2,0.127097,0.12255,0.122316
7924,2,0.185425,0.122587,0.122719
7925,2,0.096466,0.122572,0.122664
7926,2,0.168407,0.122599,0.12263
7927,2,0.133968,0.122605,0.122984
7928,2,0.170247,0.122633,0.12426
7929,2,0.054303,0.122593,0.123421
7930,2,0.241789,0.122663,0.124607
7931,2,0.134488,0.12267,0.124805
7932,2,0.137376,0.122679,0.12383
7933,2,0.0782,0.122653,0.123619
7934,2,0.088236,0.122633,0.122935
7935,2,0.130573,0.122637,0.122591
7936,2,0.146351,0.122651,0.121649
7937,2,0.114134,0.122646,0.121662
7938,2,0.142567,0.122658,0.121686
7939,2,0.196016,0.1227,0.122631
7940,2,0.135038,0.122708,0.122618
7941,2,0.099332,0.122694,0.122825
7942,2,0.081793,0.12267,0.1226
7943,2,0.075812,0.122643,0.122518
7944,2,0.101215,0.12263,0.121793
7945,2,0.079335,0.122605,0.121254
7946,2,0.081353,0.122581,0.120843
7947,2,0.171569,0.12261,0.121583
7948,2,0.184724,0.122646,0.121994
7949,2,0.068652,0.122615,0.121564
7950,2,0.131598,0.12262,0.121131
7951,2,0.090881,0.122601,0.120526
7952,2,0.202658,0.122648,0.120935
7953,2,0.124532,0.122649,0.12169
7954,2,0.168235,0.122675,0.122238
7955,2,0.103266,0.122664,0.122404
7956,2,0.087939,0.122644,0.122687
7957,2,0.149013,0.122659,0.123442
7958,2,0.135368,0.122666,0.12416
7959,2,0.157004,0.122686,0.124478
7960,2,0.115153,0.122682,0.12495
7961,2,0.13673,0.12269,0.125132
7962,2,0.109146,0.122682,0.125177
7963,2,0.150656,0.122698,0.125736
7964,2,0.136304,0.122706,0.126151
7965,2,0.140894,0.122716,0.127098
7966,2,0.141375,0.122727,0.127805
7967,2,0.089564,0.122708,0.127765
7968,2,0.200017,0.122752,0.1284
7969,2,0.206407,0.1228,0.130061
7970,2,0.131321,0.122805,0.130431
7971,2,0.16143,0.122827,0.130506
7972,2,0.212526,0.122879,0.131801
7973,2,0.090863,0.12286,0.131892
7974,2,0.136683,0.122868,0.132044
7975,2,0.04781,0.122825,0.130753
7976,2,0.211496,0.122876,0.131733
7977,2,0.199743,0.12292,0.132127
7978,2,0.113743,0.122915,0.131933
7979,2,0.057577,0.122877,0.131516
7980,2,0.091567,0.12286,0.130781
7981,2,0.221127,0.122915,0.131415
7982,2,0.188764,0.122953,0.132406
7983,2,0.173526,0.122982,0.133149
7984,2,0.138608,0.12299,0.132818
7985,2,0.033876,0.12294,0.13212
7986,2,0.139241,0.122949,0.131985
7987,2,0.12446,0.12295,0.132374
7988,2,0.132366,0.122955,0.132376
7989,2,0.100054,0.122942,0.13144
7990,2,0.093415,0.122926,0.131398
7991,2,0.131645,0.122931,0.131352
7992,2,0.167704,0.122956,0.131392
7993,2,0.110103,0.122949,0.131767
7994,2,0.132576,0.122954,0.132065
7995,2,0.174476,0.122983,0.1323
7996,2,0.152624,0.123,0.132152
7997,2,0.099793,0.122987,0.131952
7998,2,0.150447,0.123002,0.131707
7999,2,0.092888,0.122985,0.131171
8000,2,0.154361,0.123003,0.131284
8001,2,0.074752,0.122976,0.130723
8002,2,0.132584,0.122981,0.130926
8003,2,0.110447,0.122974,0.130362
8004,2,0.079738,0.12295,0.129819
8005,2,0.076744,0.122924,0.130068
8006,2,0.134288,0.12293,0.130573
8007,2,0.131427,0.122935,0.130036
8008,2,0.117509,0.122932,0.129146
8009,2,0.111123,0.122925,0.12798
8010,2,0.158372,0.122945,0.128499
8011,2,0.13652,0.122953,0.129289
8012,2,0.163952,0.122976,0.130262
8013,2,0.166015,0.123,0.130512
8014,2,0.056501,0.122963,0.129722
8015,2,0.105731,0.122953,0.129403
8016,2,0.143957,0.122965,0.1297
8017,2,0.158206,0.122984,0.130505
8018,2,0.127194,0.122987,0.13032
8019,2,0.131853,0.122992,0.130227
8020,2,0.044573,0.122948,0.129805
8021,2,0.185983,0.122983,0.130194
8022,2,0.156862,0.123002,0.130723
8023,2,0.165831,0.123026,0.131111
8024,2,0.145767,0.123038,0.130714
8025,2,0.101238,0.123026,0.130762
8026,2,0.249454,0.123096,0.131572
8027,2,0.055449,0.123059,0.130787
8028,2,0.193062,0.123098,0.131015
8029,2,0.129134,0.123101,0.131764
8030,2,0.106422,0.123092,0.13041
8031,2,0.067297,0.123061,0.129738
8032,2,0.135568,0.123068,0.12972
8033,2,0.108808,0.12306,0.130026
8034,2,0.096098,0.123045,0.130105
8035,2,0.105441,0.123035,0.129853
8036,2,0.073743,0.123008,0.129127
8037,2,0.107376,0.123,0.12906
8038,2,0.171837,0.123027,0.129352
8039,2,0.242177,0.123092,0.129814
8040,2,0.123919,0.123093,0.129703
8041,2,0.147106,0.123106,0.130181
8042,2,0.238431,0.123169,0.131747
8043,2,0.098803,0.123156,0.131977
8044,2,0.128689,0.123159,0.132252
8045,2,0.163177,0.123181,0.13309
8046,2,0.120297,0.123179,0.133479
8047,2,0.075429,0.123153,0.132518
8048,2,0.147052,0.123166,0.132141
8049,2,0.138276,0.123174,0.132838
8050,2,0.113368,0.123169,0.132655
8051,2,0.090346,0.123151,0.13265
8052,2,0.10488,0.123141,0.131672
8053,2,0.123255,0.123141,0.131659
8054,2,0.13719,0.123149,0.131349
8055,2,0.12252,0.123148,0.131541
8056,2,0.072527,0.123121,0.131387
8057,2,0.160516,0.123141,0.131502
8058,2,0.086351,0.123121,0.131012
8059,2,0.112527,0.123115,0.130567
8060,2,0.093285,0.123099,0.130349
8061,2,0.112709,0.123094,0.130109
8062,2,0.135033,0.1231,0.130367
8063,2,0.082243,0.123078,0.129683
8064,2,0.114343,0.123073,0.129464
8065,2,0.091483,0.123056,0.12897
8066,2,0.120496,0.123055,0.128761
8067,2,0.141117,0.123064,0.129276
8068,2,0.078991,0.12304,0.128066
8069,2,0.046623,0.122999,0.126468
8070,2,0.088072,0.12298,0.126036
8071,2,0.150276,0.122995,0.125924
8072,2,0.140172,0.123004,0.125201
8073,2,0.062565,0.122972,0.124918
8074,2,0.088868,0.122953,0.12444
8075,2,0.08452,0.122932,0.124807
8076,2,0.159743,0.122952,0.124289
8077,2,0.103703,0.122942,0.123329
8078,2,0.154206,0.122959,0.123733
8079,2,0.09014,0.122941,0.124059
8080,2,0.153076,0.122957,0.124674
8081,2,0.096048,0.122943,0.123423
8082,2,0.119644,0.122941,0.122732
8083,2,0.109741,0.122934,0.122094
8084,2,0.119382,0.122932,0.121902
8085,2,0.188002,0.122967,0.123443
8086,2,0.204373,0.123011,0.124095
8087,2,0.106961,0.123002,0.12392
8088,2,0.105007,0.122992,0.123646
8089,2,0.105585,0.122983,0.123701
8090,2,0.110296,0.122976,0.12387
8091,2,0.139547,0.122985,0.123949
8092,2,0.099599,0.122973,0.123268
8093,2,0.1776,0.123002,0.123943
8094,2,0.159587,0.123021,0.124213
8095,2,0.134521,0.123028,0.123814
8096,2,0.118279,0.123025,0.12347
8097,2,0.236687,0.123086,0.124839
8098,2,0.09781,0.123072,0.124313
8099,2,0.103024,0.123061,0.124414
8100,2,0.101572,0.12305,0.123886
8101,2,0.07226,0.123023,0.123861
8102,2,0.111155,0.123017,0.123647
8103,2,0.104076,0.123007,0.123583
8104,2,0.12852,0.12301,0.124071
8105,2,0.051474,0.122972,0.123818
8106,2,0.100495,0.12296,0.12348
8107,2,0.066831,0.12293,0.122835
8108,2,0.147112,0.122943,0.123131
8109,2,0.041848,0.1229,0.122438
8110,2,0.115958,0.122896,0.122014
8111,2,0.142002,0.122906,0.122068
8112,2,0.099079,0.122893,0.12142
8113,2,0.156846,0.122911,0.121328
8114,2,0.125137,0.122913,0.122014
8115,2,0.048008,0.122873,0.121437
8116,2,0.067809,0.122844,0.120676
8117,2,0.064064,0.122813,0.119734
8118,2,0.092196,0.122797,0.119384
8119,2,0.101916,0.122786,0.119085
8120,2,0.094779,0.122771,0.119587
8121,2,0.071289,0.122744,0.11844
8122,2,0.11622,0.12274,0.118034
8123,2,0.088601,0.122722,0.117261
8124,2,0.192295,0.122759,0.117727
8125,2,0.131017,0.122763,0.118024
8126,2,0.150131,0.122778,0.117031
8127,2,0.079118,0.122755,0.117268
8128,2,0.057598,0.122721,0.115913
8129,2,0.122418,0.12272,0.115846
8130,2,0.082631,0.122699,0.115608
8131,2,0.130878,0.122704,0.116244
8132,2,0.111296,0.122698,0.116001
8133,2,0.121672,0.122697,0.11613
8134,2,0.065425,0.122667,0.115823
8135,2,0.074823,0.122642,0.115517
8136,2,0.154444,0.122659,0.116324
8137,2,0.132951,0.122664,0.11658
8138,2,0.08027,0.122642,0.115664
8139,2,0.081968,0.122621,0.114062
8140,2,0.142133,0.122631,0.114244
8141,2,0.076818,0.122607,0.113541
8142,2,0.097218,0.122594,0.112129
8143,2,0.152096,0.122609,0.112662
8144,2,0.063847,0.122579,0.112014
8145,2,0.071028,0.122552,0.111092
8146,2,0.132137,0.122557,0.111211
8147,2,0.050487,0.122519,0.110961
8148,2,0.11777,0.122517,0.110668
8149,2,0.083379,0.122497,0.110119
8150,2,0.113388,0.122492,0.11012
8151,2,0.086882,0.122473,0.110085
8152,2,0.050057,0.122436,0.109537
8153,2,0.089731,0.122419,0.109201
8154,2,0.098032,0.122406,0.10881
8155,2,0.186415,0.122439,0.109449
8156,2,0.090535,0.122423,0.109629
8157,2,0.111388,0.122417,0.109138
8158,2,0.107144,0.122409,0.109346
8159,2,0.081991,0.122388,0.10904
8160,2,0.117584,0.122386,0.109283
8161,2,0.096893,0.122373,0.109125
8162,2,0.132755,0.122378,0.109102
8163,2,0.092497,0.122363,0.109205
8164,2,0.115066,0.122359,0.109212
8165,2,0.100157,0.122348,0.109299
8166,2,0.185674,0.12238,0.109951
8167,2,0.106849,0.122372,0.109608
8168,2,0.082274,0.122352,0.109641
8169,2,0.159177,0.12237,0.110766
8170,2,0.098323,0.122358,0.110869
8171,2,0.164048,0.12238,0.111006
8172,2,0.071984,0.122354,0.110325
8173,2,0.10063,0.122343,0.110705
8174,2,0.146836,0.122355,0.111285
8175,2,0.090887,0.122339,0.111349
8176,2,0.123417,0.122339,0.110985
8177,2,0.16472,0.122361,0.111595
8178,2,0.146077,0.122373,0.111514
8179,2,0.241567,0.122434,0.113028
8180,2,0.085072,0.122415,0.112348
8181,2,0.092121,0.1224,0.112309
8182,2,0.113077,0.122395,0.112243
8183,2,0.063877,0.122365,0.111785
8184,2,0.120874,0.122364,0.1118
8185,2,0.070634,0.122338,0.110626
8186,2,0.183674,0.122369,0.110419
8187,2,0.123997,0.12237,0.110589
8188,2,0.083363,0.12235,0.110373
8189,2,0.099622,0.122339,0.110313
8190,2,0.079532,0.122317,0.110006
8191,2,0.165223,0.122339,0.110262
8192,2,0.123264,0.122339,0.110499
8193,2,0.135899,0.122346,0.110082
8194,2,0.165036,0.122368,0.110137
8195,2,0.088911,0.122351,0.10968
8196,2,0.16819,0.122374,0.11018
8197,2,0.210401,0.122419,0.109917
8198,2,0.088986,0.122402,0.109829
8199,2,0.109835,0.122395,0.109897
8200,2,0.097558,0.122383,0.109856
8201,2,0.193891,0.122419,0.111073
8202,2,0.1272,0.122421,0.111233
8203,2,0.11668,0.122418,0.111359
8204,2,0.150441,0.122432,0.111579
8205,2,0.054718,0.122398,0.111611
8206,2,0.167168,0.122421,0.112278
8207,2,0.083216,0.122401,0.112442
8208,2,0.163852,0.122422,0.112609
8209,2,0.061994,0.122392,0.11281
8210,2,0.210521,0.122436,0.113756
8211,2,0.1606,0.122455,0.113942
8212,2,0.074472,0.122431,0.113696
8213,2,0.080745,0.12241,0.112935
8214,2,0.137574,0.122418,0.113059
8215,2,0.173184,0.122443,0.114311
8216,2,0.124059,0.122444,0.114874
8217,2,0.082227,0.122424,0.115055
8218,2,0.138415,0.122432,0.115517
8219,2,0.10373,0.122422,0.115536
8220,2,0.164974,0.122444,0.116237
8221,2,0.175741,0.12247,0.117282
8222,2,0.056065,0.122437,0.11668
8223,2,0.116899,0.122434,0.116963
8224,2,0.226355,0.122486,0.117304
8225,2,0.111639,0.122481,0.11711
8226,2,0.130931,0.122485,0.116918
8227,2,0.180387,0.122514,0.117931
8228,2,0.103353,0.122505,0.118388
8229,2,0.124514,0.122506,0.118409
8230,2,0.23656,0.122562,0.119949
8231,2,0.154129,0.122578,0.120181
8232,2,0.054112,0.122544,0.119609
8233,2,0.19002,0.122578,0.120293
8234,2,0.049397,0.122541,0.120133
8235,2,0.113661,0.122537,0.120521
8236,2,0.109971,0.122531,0.120076
8237,2,0.080769,0.12251,0.119554
8238,2,0.086272,0.122492,0.119614
8239,2,0.190248,0.122525,0.120697
8240,2,0.147624,0.122538,0.120752
8241,2,0.110707,0.122532,0.121091
8242,2,0.130407,0.122536,0.121423
8243,2,0.18851,0.122569,0.121787
8244,2,0.095764,0.122555,0.122106
8245,2,0.079321,0.122534,0.122189
8246,2,0.063295,0.122505,0.121501
8247,2,0.113001,0.1225,0.122126
8248,2,0.061157,0.12247,0.12156
8249,2,0.154715,0.122486,0.122273
8250,2,0.151123,0.1225,0.12265
8251,2,0.110715,0.122494,0.122889
8252,2,0.047983,0.122457,0.122868
8253,2,0.087068,0.12244,0.122841
8254,2,0.17505,0.122466,0.123612
8255,2,0.11876,0.122464,0.122935
8256,2,0.098655,0.122452,0.123016
8257,2,0.128797,0.122455,0.12319
8258,2,0.108525,0.122448,0.123204
8259,2,0.217299,0.122495,0.124557
8260,2,0.124821,0.122496,0.12463
8261,2,0.031477,0.122451,0.123975
8262,2,0.100335,0.122441,0.123651
8263,2,0.114894,0.122437,0.123875
8264,2,0.108208,0.12243,0.123807
8265,2,0.053517,0.122396,0.12334
8266,2,0.19417,0.122431,0.123425
8267,2,0.104955,0.122423,0.123406
8268,2,0.081822,0.122403,0.123402
8269,2,0.142977,0.122413,0.12324
8270,2,0.167183,0.122435,0.123928
8271,2,0.190153,0.122468,0.124189
8272,2,0.19044,0.122501,0.125374
8273,2,0.116226,0.122498,0.12553
8274,2,0.122985,0.122498,0.125291
8275,2,0.10742,0.122491,0.125457
8276,2,0.130102,0.122495,0.125524
8277,2,0.035047,0.122452,0.124227
8278,2,0.066774,0.122425,0.123434
8279,2,0.109,0.122418,0.122108
8280,2,0.103824,0.122409,0.122296
8281,2,0.169423,0.122432,0.123069
8282,2,0.236782,0.122488,0.124306
8283,2,0.16143,0.122507,0.125281
8284,2,0.078648,0.122485,0.124859
8285,2,0.083718,0.122467,0.12499
8286,2,0.094496,0.122453,0.124098
8287,2,0.078038,0.122431,0.123638
8288,2,0.173578,0.122456,0.124541
8289,2,0.082185,0.122437,0.124366
8290,2,0.153718,0.122452,0.125108
8291,2,0.051091,0.122417,0.123967
8292,2,0.184359,0.122447,0.124578
8293,2,0.136234,0.122454,0.124581
8294,2,0.125346,0.122455,0.124184
8295,2,0.164018,0.122475,0.124935
8296,2,0.060416,0.122445,0.123858
8297,2,0.092415,0.122431,0.122678
8298,2,0.09265,0.122417,0.122714
8299,2,0.101608,0.122407,0.122632
8300,2,0.103346,0.122397,0.12269
8301,2,0.072137,0.122373,0.121472
8302,2,0.123634,0.122374,0.121437
8303,2,0.157965,0.122391,0.12185
8304,2,0.232124,0.122444,0.122666
8305,2,0.119286,0.122442,0.123312
8306,2,0.083137,0.122423,0.122472
8307,2,0.164038,0.122443,0.12328
8308,2,0.074204,0.12242,0.122383
8309,2,0.125291,0.122422,0.123016
8310,2,0.119747,0.12242,0.122109
8311,2,0.130464,0.122424,0.121807
8312,2,0.100845,0.122414,0.122071
8313,2,0.249006,0.122474,0.123754
8314,2,0.123956,0.122475,0.123618
8315,2,0.132915,0.12248,0.123215
8316,2,0.111602,0.122475,0.12309
8317,2,0.117417,0.122472,0.123442
8318,2,0.105344,0.122464,0.123111
8319,2,0.051512,0.12243,0.122589
8320,2,0.125271,0.122432,0.122192
8321,2,0.073876,0.122409,0.121174
8322,2,0.102231,0.122399,0.121635
8323,2,0.218427,0.122445,0.122651
8324,2,0.197841,0.122481,0.122365
8325,2,0.149198,0.122493,0.122741
8326,2,0.070043,0.122468,0.122132
8327,2,0.222327,0.122516,0.122551
8328,2,0.072361,0.122492,0.122242
8329,2,0.167727,0.122514,0.122674
8330,2,0.088393,0.122497,0.121192
8331,2,0.114635,0.122494,0.120797
8332,2,0.148168,0.122506,0.121738
8333,2,0.156258,0.122522,0.1214
8334,2,0.103781,0.122513,0.121944
8335,2,0.134754,0.122519,0.122155
8336,2,0.147433,0.12253,0.122529
8337,2,0.121824,0.12253,0.12294
8338,2,0.118729,0.122528,0.123265
8339,2,0.042945,0.122491,0.121791
8340,2,0.08347,0.122472,0.12115
8341,2,0.082675,0.122454,0.12087
8342,2,0.099992,0.122443,0.120565
8343,2,0.195358,0.122477,0.120634
8344,2,0.085732,0.12246,0.120534
8345,2,0.080151,0.12244,0.120542
8346,2,0.122959,0.12244,0.121139
8347,2,0.089294,0.122425,0.120902
8348,2,0.14803,0.122437,0.12177
8349,2,0.122836,0.122437,0.121451
8350,2,0.036596,0.122397,0.120306
8351,2,0.087988,0.12238,0.120079
8352,2,0.151673,0.122394,0.121116
8353,2,0.151128,0.122408,0.121756
8354,2,0.080659,0.122388,0.120812
8355,2,0.242776,0.122445,0.122053
8356,2,0.135932,0.122451,0.122425
8357,2,0.153923,0.122466,0.122677
8358,2,0.131122,0.12247,0.122903
8359,2,0.055822,0.122438,0.121288
8360,2,0.202285,0.122476,0.122063
8361,2,0.083149,0.122457,0.122579
8362,2,0.081694,0.122438,0.122393
8363,2,0.123723,0.122439,0.122481
8364,2,0.115707,0.122436,0.122556
8365,2,0.172666,0.122459,0.123748
8366,2,0.103846,0.122451,0.122844
8367,2,0.118064,0.122449,0.122975
8368,2,0.074633,0.122426,0.122904
8369,2,0.070368,0.122402,0.122178
8370,2,0.194589,0.122436,0.122452
8371,2,0.043255,0.122399,0.120983
8372,2,0.122684,0.122399,0.120305
8373,2,0.167517,0.12242,0.120818
8374,2,0.085075,0.122402,0.120439
8375,2,0.142108,0.122412,0.120786
8376,2,0.052395,0.122379,0.120009
8377,2,0.1771,0.122405,0.121429
8378,2,0.152207,0.122418,0.122283
8379,2,0.140418,0.122427,0.122598
8380,2,0.087528,0.122411,0.122435
8381,2,0.137597,0.122418,0.122116
8382,2,0.076958,0.122397,0.120518
8383,2,0.127688,0.122399,0.120181
8384,2,0.084188,0.122381,0.120236
8385,2,0.139902,0.122389,0.120798
8386,2,0.065953,0.122363,0.120513
8387,2,0.118898,0.122362,0.120921
8388,2,0.135804,0.122368,0.120543
8389,2,0.184558,0.122397,0.121567
8390,2,0.096055,0.122384,0.120991
8391,2,0.087516,0.122368,0.121355
8392,2,0.111779,0.122363,0.120629
8393,2,0.115213,0.12236,0.120419
8394,2,0.133236,0.122365,0.120498
8395,2,0.08385,0.122347,0.119696
8396,2,0.103917,0.122339,0.120131
8397,2,0.100917,0.122329,0.120216
8398,2,0.136029,0.122335,0.12065
8399,2,0.086235,0.122319,0.120496
8400,2,0.132052,0.122323,0.120783
8401,2,0.122163,0.122323,0.121283
8402,2,0.096749,0.122312,0.121015
8403,2,0.068958,0.122287,0.120125
8404,2,0.08552,0.12227,0.118658
8405,2,0.095322,0.122258,0.118419
8406,2,0.132889,0.122263,0.118916
8407,2,0.091113,0.122248,0.118187
8408,2,0.066588,0.122223,0.118111
8409,2,0.11066,0.122218,0.117965
8410,2,0.185257,0.122246,0.11862
8411,2,0.115401,0.122243,0.118469
8412,2,0.165992,0.122263,0.119121
8413,2,0.077082,0.122243,0.117401
8414,2,0.070099,0.122219,0.116863
8415,2,0.090817,0.122205,0.116442
8416,2,0.174285,0.122228,0.117069
8417,2,0.150583,0.122241,0.1174
8418,2,0.161016,0.122259,0.117957
8419,2,0.079321,0.122239,0.118235
8420,2,0.062951,0.122212,0.117612
8421,2,0.163286,0.122231,0.118506
8422,2,0.055679,0.122201,0.11804
8423,2,0.244769,0.122257,0.118304
8424,2,0.109105,0.122251,0.117417
8425,2,0.099997,0.12224,0.116925
8426,2,0.127962,0.122243,0.117504
8427,2,0.113406,0.122239,0.116414
8428,2,0.154135,0.122253,0.117232
8429,2,0.062033,0.122226,0.116175
8430,2,0.093716,0.122213,0.116229
8431,2,0.161467,0.122231,0.116697
8432,2,0.125936,0.122233,0.116475
8433,2,0.097608,0.122222,0.115888
8434,2,0.168293,0.122242,0.116533
8435,2,0.13468,0.122248,0.116532
8436,2,0.153925,0.122262,0.116597
8437,2,0.125737,0.122264,0.116636
8438,2,0.088213,0.122249,0.116331
8439,2,0.20514,0.122286,0.117953
8440,2,0.16094,0.122303,0.118728
8441,2,0.08328,0.122286,0.118734
8442,2,0.174326,0.122309,0.119477
8443,2,0.075288,0.122288,0.118277
8444,2,0.082076,0.12227,0.11824
8445,2,0.173976,0.122293,0.119178
8446,2,0.12677,0.122295,0.119216
8447,2,0.171789,0.122318,0.120041
8448,2,0.126573,0.122319,0.119827
8449,2,0.10412,0.122311,0.11964
8450,2,0.162451,0.122329,0.120898
8451,2,0.090853,0.122315,0.120927
8452,2,0.082615,0.122297,0.120236
8453,2,0.154049,0.122312,0.120266
8454,2,0.100682,0.122302,0.120466
8455,2,0.14006,0.12231,0.119439
8456,2,0.142524,0.122319,0.119505
8457,2,0.123781,0.12232,0.119203
8458,2,0.12664,0.122321,0.119158
8459,2,0.137068,0.122328,0.119971
8460,2,0.099638,0.122318,0.118944
8461,2,0.159421,0.122335,0.119707
8462,2,0.151197,0.122347,0.120402
8463,2,0.097673,0.122336,0.120142
8464,2,0.115444,0.122333,0.120139
8465,2,0.179043,0.122359,0.120203
8466,2,0.154485,0.122373,0.120709
8467,2,0.108183,0.122367,0.12061
8468,2,0.072754,0.122345,0.120591
8469,2,0.076367,0.122324,0.120651
8470,2,0.128395,0.122327,0.119989
8471,2,0.058227,0.122298,0.120139
8472,2,0.14653,0.122309,0.120378
8473,2,0.094796,0.122297,0.11965
8474,2,0.121978,0.122297,0.120019
8475,2,0.171732,0.122319,0.120316
8476,2,0.146125,0.122329,0.121253
8477,2,0.113588,0.122325,0.120618
8478,2,0.032726,0.122286,0.119423
8479,2,0.12823,0.122288,0.119301
8480,2,0.161307,0.122305,0.120039
8481,2,0.15786,0.122321,0.120242
8482,2,0.050772,0.12229,0.11998
8483,2,0.091137,0.122276,0.119614
8484,2,0.106484,0.122269,0.119837
8485,2,0.133943,0.122274,0.119778
8486,2,0.10532,0.122266,0.120171
8487,2,0.107254,0.12226,0.120055
8488,2,0.116245,0.122257,0.119859
8489,2,0.14513,0.122267,0.119465
8490,2,0.098546,0.122257,0.11949
8491,2,0.042911,0.122222,0.119044
8492,2,0.152784,0.122235,0.119454
8493,2,0.17948,0.12226,0.120097
8494,2,0.096134,0.122249,0.119726
8495,2,0.191333,0.122279,0.1208
8496,2,0.198047,0.122313,0.121742
8497,2,0.096948,0.122302,0.121702
8498,2,0.095202,0.12229,0.121294
8499,2,0.104775,0.122282,0.121479
8500,2,0.108755,0.122276,0.121246
8501,2,0.089864,0.122262,0.120923
8502,2,0.078943,0.122243,0.120745
8503,2,0.057086,0.122214,0.120626
8504,2,0.091464,0.122201,0.120686
8505,2,0.0403,0.122165,0.120136
8506,2,0.185563,0.122193,0.120662
8507,2,0.148423,0.122204,0.121235
8508,2,0.15582,0.122219,0.122128
